Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
CIFAR-10_subset_15,Inception,3,"{'rate': 0.4665229303761714, 'lr': 0.00017505355342254056}",0.12,0,0.071428571,0.12,0.384122557,0.089683325,7.10192275,1.106796026
CIFAR-10_subset_15,Inception,4,"{'rate': 0.5349475456430032, 'lr': 0.004823274819115667}",0.1,0,0.1,0.1,0.5,0.097262857,6.577638149,1.141406298
CIFAR-10_subset_15,Inception,5,"{'rate': 0.4375413995758055, 'lr': 1.109468027522015e-05}",0.08,0,0.071428571,0.08,0.4863139,0.104501202,6.972705841,1.089093208
CIFAR-10_subset_15,Inception,6,"{'rate': 0.44361377216587344, 'lr': 3.772294273167424e-05}",0.16,0,0.071428571,0.16,0.63069148,0.13044934,6.634136677,1.110072613
CIFAR-10_subset_15,Inception,7,"{'rate': 0.5429461667927772, 'lr': 1.1330826120831167e-05}",0.12,0,0.083333333,0.12,0.53598957,0.11036201,6.948258162,1.134838581
CIFAR-10_subset_15,Inception,8,"{'rate': 0.5385688310226476, 'lr': 7.918827699850013e-05}",0.12,0,0.076923077,0.12,0.472911506,0.098439744,6.521434784,1.111927748
CIFAR-10_subset_15,Inception,9,"{'rate': 0.5457171235659539, 'lr': 0.0006217527579757424}",0.14,0,0.071428571,0.14,0.535672156,0.116345392,7.149148941,1.118827581
CIFAR-10_subset_15,Inception,10,"{'rate': 0.5493013237824134, 'lr': 0.004309088155308675}",0.08,0,0.090909091,0.08,0.462735837,0.099479616,6.34772253,1.102263451
CIFAR-10_subset_16,Inception,1,"{'rate': 0.4704603660976182, 'lr': 0.0003766294952799194}",0.2,0,0.0625,0.2,0.552025033,0.157061911,6.047160625,1.590133905
CIFAR-10_subset_16,Inception,2,"{'rate': 0.4350080519528382, 'lr': 0.009092876566173594}",0.08,0,0.090909091,0.08,0.538781181,0.11372747,6.035951614,1.334555864
CIFAR-10_subset_16,Inception,3,"{'rate': 0.49401704754046427, 'lr': 0.0004970719857158634}",0.14,0,0.071428571,0.14,0.492363856,0.103913983,6.632133961,1.116530657
CIFAR-10_subset_16,Inception,4,"{'rate': 0.5529632152587536, 'lr': 0.005125746274221409}",0.12,0,0.083333333,0.12,0.480806324,0.107349101,6.528744936,1.107293129
CIFAR-10_subset_16,Inception,5,"{'rate': 0.5407828714387899, 'lr': 2.364337393379081e-05}",0.1,0,0.071428571,0.1,0.528950922,0.108418182,6.563364744,1.124010563
CIFAR-10_subset_16,Inception,6,"{'rate': 0.4164057757440455, 'lr': 6.053991269791534e-05}",0.12,0,0.0625,0.12,0.501146794,0.105425578,6.890898228,1.15192771
CIFAR-10_subset_16,Inception,7,"{'rate': 0.5750092530284688, 'lr': 0.0023668015532485732}",0.1,0,0.083333333,0.1,0.505401625,0.115571714,7.429320812,1.088721752
CIFAR-10_subset_16,Inception,8,"{'rate': 0.4424286325916387, 'lr': 0.0005519891288110518}",0.08,0,0.083333333,0.08,0.465695872,0.102631468,6.618601084,1.046659231
CIFAR-10_subset_16,Inception,9,"{'rate': 0.5889648099233781, 'lr': 0.08981052750345667}",0.1,0,0.1,0.1,0.5,0.101892857,6.485096216,1.154185295
CIFAR-10_subset_16,Inception,10,"{'rate': 0.5298994123014353, 'lr': 0.000411799752888854}",0.08,0,0.071428571,0.08,0.464604523,0.100580587,6.37050581,1.106273651
CIFAR-10_subset_17,Inception,1,"{'rate': 0.5247785781299129, 'lr': 3.8396049892345114e-05}",0.14,0,0.071428571,0.14,0.496265372,0.112135533,7.138732433,1.105175972
CIFAR-10_subset_17,Inception,2,"{'rate': 0.5865944415327699, 'lr': 6.652171142366925e-05}",0.1,0,0.066666667,0.1,0.499910749,0.097275772,6.621424437,1.117678881
CIFAR-10_subset_17,Inception,3,"{'rate': 0.4835976354442678, 'lr': 0.00019554219734776011}",0.1,0,0.071428571,0.1,0.466639438,0.09534758,6.665263653,1.164034843
CIFAR-10_subset_17,Inception,4,"{'rate': 0.4955302533591834, 'lr': 0.0010124462195961565}",0.1,0,0.090909091,0.1,0.528263065,0.104579674,6.412117004,1.196892262
CIFAR-10_subset_17,Inception,5,"{'rate': 0.48542517953062503, 'lr': 0.00015294868582579283}",0.1,0,0.076923077,0.1,0.441470246,0.093190863,6.439202785,1.131317377
CIFAR-10_subset_17,Inception,6,"{'rate': 0.5810662708528284, 'lr': 1.154172531576878e-05}",0.06,0,0.071428571,0.06,0.533690602,0.100523568,7.291963339,1.149455309
CIFAR-10_subset_17,Inception,7,"{'rate': 0.4454702829444802, 'lr': 0.00016486076356702462}",0.16,0,0.066666667,0.16,0.540575977,0.124464079,6.057308197,1.121937275
CIFAR-10_subset_17,Inception,8,"{'rate': 0.5855659751279395, 'lr': 0.030948053449815566}",0.14,0,0.090909091,0.14,0.515162868,0.126881163,6.323414564,1.165820837
CIFAR-10_subset_17,Inception,9,"{'rate': 0.5824955257407063, 'lr': 0.00013520323393911463}",0.08,0,0.066666667,0.08,0.466999488,0.103634156,7.205445766,1.147701979
CIFAR-10_subset_17,Inception,10,"{'rate': 0.5285480902830272, 'lr': 0.0842743251967236}",0.08,0,0.083333333,0.08,0.48130147,0.10367107,6.849153996,1.154241562
CIFAR-10_subset_18,Inception,1,"{'rate': 0.5684201003565129, 'lr': 0.0011023221065346402}",0.1,0,0.066666667,0.1,0.470587835,0.10285976,6.399833918,1.174379349
CIFAR-10_subset_18,Inception,2,"{'rate': 0.5325738032794056, 'lr': 0.00038372665111237027}",0.06,0,0.0625,0.06,0.428474747,0.089688033,6.711618185,1.158771276
CIFAR-10_subset_18,Inception,3,"{'rate': 0.5784266563357865, 'lr': 0.0007635679002447691}",0.04,0,0.083333333,0.04,0.417405797,0.092751625,6.676787853,1.055712938
CIFAR-10_subset_18,Inception,4,"{'rate': 0.4820327764905813, 'lr': 0.001910095004626228}",0.06,0,0.083333333,0.06,0.400412824,0.094439923,6.763995409,1.169693232
CIFAR-10_subset_18,Inception,5,"{'rate': 0.4217109271790115, 'lr': 3.7068151475434665e-05}",0.06,0,0.0625,0.06,0.454680281,0.089043984,7.713879824,1.16255331
CIFAR-10_subset_18,Inception,6,"{'rate': 0.4716114481330903, 'lr': 1.1361490534548277e-05}",0.08,0,0.0625,0.08,0.44686505,0.09434896,7.216964006,1.124397755
CIFAR-10_subset_18,Inception,7,"{'rate': 0.5191535554566917, 'lr': 0.00013701442710999085}",0.06,0,0.066666667,0.06,0.483628148,0.096242838,6.479198456,1.113455296
CIFAR-10_subset_18,Inception,8,"{'rate': 0.5199931718688223, 'lr': 0.0009872313240205034}",0.12,0,0.090909091,0.12,0.509804348,0.113958521,5.989676237,1.39201808
CIFAR-10_subset_18,Inception,9,"{'rate': 0.42165703299927854, 'lr': 0.0009722612272279163}",0.04,0,0.090909091,0.04,0.435215854,0.098025086,6.930839777,1.129952669
CIFAR-10_subset_18,Inception,10,"{'rate': 0.5799972194427616, 'lr': 0.015955630764800218}",0.1,0,0.1,0.1,0.5,0.099899048,6.886349201,1.125022411
CIFAR-10_subset_19,Inception,1,"{'rate': 0.4516612826465703, 'lr': 0.00029311636690647477}",0.1,0,0.076923077,0.1,0.48554582,0.097919567,6.303458691,1.13553071
CIFAR-10_subset_19,Inception,2,"{'rate': 0.5150333914342511, 'lr': 0.00013793462965680728}",0.12,0,0.083333333,0.12,0.543441151,0.110662063,7.504738331,1.124177217
CIFAR-10_subset_19,Inception,3,"{'rate': 0.43233909689559646, 'lr': 0.038235565647740985}",0.1,0,0.1,0.1,0.5,0.101885714,7.804639578,1.118717909
CIFAR-10_subset_19,Inception,4,"{'rate': 0.42097674700189563, 'lr': 1.1884685304187055e-05}",0.14,0,0.066666667,0.14,0.508992644,0.106286971,6.68867588,1.16744256
CIFAR-10_subset_19,Inception,5,"{'rate': 0.5537822679934556, 'lr': 0.0001828533565787105}",0.06,0,0.0625,0.06,0.497567523,0.102143031,6.65848279,1.138319969
CIFAR-10_subset_19,Inception,6,"{'rate': 0.5054571282151537, 'lr': 0.0011058319321797542}",0.06,0,0.083333333,0.06,0.480389548,0.093298667,6.64289999,1.180918932
CIFAR-10_subset_19,Inception,7,"{'rate': 0.40009486102523545, 'lr': 0.011307216830222629}",0.12,0,0.1,0.12,0.468058959,0.105326531,7.372383356,1.158121824
CIFAR-10_subset_19,Inception,8,"{'rate': 0.4147656370619038, 'lr': 0.00015811236905983252}",0.08,0,0.066666667,0.08,0.496006368,0.104259462,7.217073679,1.129055023
CIFAR-10_subset_19,Inception,9,"{'rate': 0.5772582258530154, 'lr': 0.014526881487338874}",0.12,0,0.1,0.12,0.5,0.105519048,5.837343454,1.019062042
CIFAR-10_subset_19,Inception,10,"{'rate': 0.502068509890023, 'lr': 1.492345464272073e-05}",0.12,0,0.076923077,0.12,0.477510022,0.106257861,6.514307022,1.158913612
CIFAR-10_subset_0,Deep Ensemble,1,"{'optimizer': 'RMSprop', 'rmsprop_learning_rate': 0.00027832681588450895}",0.1,0,0.090909091,0.1,0.613834412,0.118789933,14.80836964,0.979357004
CIFAR-10_subset_0,Deep Ensemble,2,"{'optimizer': 'RMSprop', 'rmsprop_learning_rate': 0.0011664104132607408}",0.14,0,0.090909091,0.14,0.549725107,0.129002441,15.66853261,1.053086281
CIFAR-10_subset_0,Deep Ensemble,3,"{'optimizer': 'Adam', 'adam_learning_rate': 0.00045288317238659253}",0.08,0,0.083333333,0.08,0.663880043,0.144301812,8.44287324,1.784934521
CIFAR-10_subset_0,Deep Ensemble,4,"{'optimizer': 'Adam', 'adam_learning_rate': 0.0006484640034353781}",0.16,0,0.090909091,0.16,0.589892251,0.134029145,9.524053812,1.074090242
CIFAR-10_subset_0,Deep Ensemble,5,"{'optimizer': 'Adam', 'adam_learning_rate': 0.00020343219652490637}",0.12,0,0.1,0.12,0.530114185,0.109888802,8.856963396,1.868896723
CIFAR-10_subset_0,Deep Ensemble,6,"{'optimizer': 'Adam', 'adam_learning_rate': 0.0011605088270136184}",0.1,0,0.090909091,0.1,0.588375933,0.118545655,9.160361767,1.068291903
CIFAR-10_subset_0,Deep Ensemble,7,"{'optimizer': 'Adam', 'adam_learning_rate': 0.000660733837205272}",0.12,0,0.1,0.12,0.459480676,0.116908424,10.57562661,1.011674166
CIFAR-10_subset_0,Deep Ensemble,8,"{'optimizer': 'Adam', 'adam_learning_rate': 0.0010461734153541023}",0.12,0,0.1,0.12,0.591125604,0.120572176,8.62092495,1.0052526
CIFAR-10_subset_0,Deep Ensemble,9,"{'optimizer': 'RMSprop', 'rmsprop_learning_rate': 0.0014097379532349867}",0.1,0,0.090909091,0.1,0.584416776,0.112904216,15.93694925,1.099245548
CIFAR-10_subset_0,Deep Ensemble,10,"{'optimizer': 'Adam', 'adam_learning_rate': 0.00037446158989449336}",0.1,0,0.1,0.1,0.517630643,0.108678484,9.071849346,1.072535038
